work_id,constituency_name,state_name,district_name,mp_name,work_description,work_category,sanctioned_amount,sanction_date,actual_expenditure,work_status,implementing_agency,financial_year,expected_completion_date,completion_date,latitude,longitude,anomaly_injected
WRK002707,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of decentralized solid waste segregation and processing unit at Station Road,SANITATION,1540000.0,2023-12-17,1471391.72,COMPLETED,Irrigation & Public Health Division,2023-24,2024-07-20,2024-07-07,31.0112,76.9665,
WRK002708,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of Gram Panchayat Bhavan cum civic service centre at Subhash Ward,COMMUNITY_ASSETS,2360000.0,2023-04-27,2341331.46,COMPLETED,Public Works Department (PWD),2023-24,2023-08-28,2023-08-23,30.9506,77.0126,
WRK002709,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply and erection of 100 kVA distribution transformer for power stabilization at Ram Nagar,POWER,4220000.0,2023-07-06,3966697.86,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-10-05,2023-09-23,30.9887,77.1841,
WRK002710,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of additional classrooms in Government High School at Model Town,EDUCATION,4590000.0,2023-10-18,4388581.11,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-04-28,2024-04-26,31.2826,77.1258,
WRK002711,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of Community Health Sub-Centre building at Model Town,HEALTH,2170000.0,2023-05-19,2039122.53,COMPLETED,Zilla Parishad Engineering Division,2023-24,2023-11-14,2023-11-14,31.0488,77.0701,
WRK002712,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of CC road and drainage channel from Main Market to Station Road,ROADS,2580000.0,2023-08-22,2538154.27,COMPLETED,Irrigation & Public Health Division,2023-24,2023-11-20,2023-11-08,30.9442,77.122,
WRK002713,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of piped drinking water supply scheme with solar pump at Shivaji Nagar,DRINKING_WATER,4129999.9999999995,2023-04-29,4051841.98,COMPLETED,Public Works Department (PWD),2023-24,2023-11-10,2023-10-28,31.1215,76.9402,
WRK002714,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Underground storm water drainage and sewage disposal network at Station Road,SANITATION,2820000.0,2023-11-18,2677024.62,COMPLETED,Rural Development Agency (DRDA),2023-24,2024-07-04,2024-06-22,30.9053,76.939,
WRK002715,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of multipurpose community welfare hall and auditorium at Model Town,COMMUNITY_ASSETS,4410000.0,2023-05-01,4126167.37,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2023-08-26,2023-08-12,31.2897,77.1817,
WRK002716,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply and erection of 100 kVA distribution transformer for power stabilization at Kisan Basti,POWER,1610000.0000000002,2023-06-07,1585914.03,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-01-01,2023-12-26,31.185,77.0329,
WRK002717,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Setting up of computer lab and digital library in Higher Secondary School at Vikas Puri,EDUCATION,2710000.0,2023-09-04,2498574.5,COMPLETED,Irrigation & Public Health Division,2023-24,2024-01-23,2024-01-21,31.2204,76.97,
WRK002718,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of community reverse osmosis water purification plant at Vikas Puri,DRINKING_WATER,2510000.0,2024-10-14,2421900.58,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-05-01,2025-04-26,31.1385,77.0985,
WRK002719,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of modern community sanitary complex with bio-toilets at Shivaji Nagar,SANITATION,1200000.0,2024-11-08,1145933.65,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-05-29,2025-05-18,31.2688,77.2353,
WRK002720,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of multipurpose community welfare hall and auditorium at Adarsh Nagar,COMMUNITY_ASSETS,2860000.0,2024-05-18,2855383.46,COMPLETED,Irrigation & Public Health Division,2024-25,2024-09-20,2024-09-17,31.1798,77.09,
WRK002721,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply and erection of 100 kVA distribution transformer for power stabilization at Subhash Ward,POWER,1900000.0,2024-06-06,1765704.89,COMPLETED,Public Works Department (PWD),2024-25,2024-11-27,2024-11-26,31.1507,76.91,
WRK002722,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of drinking water facility and sanitation block in school at Kisan Basti,EDUCATION,1060000.0,2024-12-11,995208.73,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-05-14,2025-05-01,30.9149,77.1996,
WRK002723,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply of mobile health dispensary unit and diagnostic lab at Model Town,HEALTH,3080000.0,2024-09-01,3026890.38,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-02-18,2025-02-04,30.9997,77.299,
WRK002724,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Bituminous surface road connectivity linking village to Model Town,ROADS,670000.0,2024-12-28,666208.39,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-08-25,2025-08-22,31.0191,77.2321,
WRK002725,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of community reverse osmosis water purification plant at Vikas Puri,DRINKING_WATER,3370000.0000000005,2024-12-24,3319764.17,COMPLETED,Irrigation & Public Health Division,2024-25,2025-04-09,2025-04-06,30.9795,77.1361,
WRK002726,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of decentralized solid waste segregation and processing unit at Vikas Puri,SANITATION,960000.0,2024-09-12,956355.56,COMPLETED,Public Works Department (PWD),2024-25,2025-03-18,2025-03-18,31.2822,76.9594,
WRK002727,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of Gram Panchayat Bhavan cum civic service centre at Model Town,COMMUNITY_ASSETS,1620000.0,2024-08-30,1579679.39,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-01-11,2025-01-05,31.2049,77.0748,
WRK002728,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Rooftop solar photovoltaic power system for primary healthcare facility at Model Town,POWER,4980000.0,2024-06-13,4686822.91,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-01-03,2025-01-01,31.2228,76.9268,
WRK002729,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of drinking water facility and sanitation block in school at Station Road,EDUCATION,1460000.0,2024-04-29,1363234.49,COMPLETED,Zilla Parishad Engineering Division,2024-25,2024-08-10,2024-07-28,31.1062,77.2279,
WRK002730,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of Community Health Sub-Centre building at Sector 4,HEALTH,3470000.0000000005,2024-07-06,3428254.34,COMPLETED,Irrigation & Public Health Division,2024-25,2024-10-11,2024-09-28,31.1523,77.1642,
WRK002731,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of CC road and drainage channel from Main Market to Adarsh Nagar,ROADS,3180000.0,2025-01-03,3173897.28,COMPLETED,Public Works Department (PWD),2024-25,2025-08-30,2025-08-15,31.0794,76.9586,
WRK002732,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of community reverse osmosis water purification plant at Vikas Puri,DRINKING_WATER,3320000.0000000005,2024-12-29,3280532.0,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-06-11,2025-06-08,31.2711,77.1033,
WRK002733,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Underground storm water drainage and sewage disposal network at Ram Nagar,SANITATION,1120000.0,2025-01-14,1076377.82,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-05-14,2025-05-06,31.0805,77.2521,
WRK002734,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of covered shed and crematorium facility with lighting at Kisan Basti,COMMUNITY_ASSETS,2180000.0,2024-12-31,2099792.56,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-04-02,2025-03-31,31.1156,76.9247,
WRK002735,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply and erection of 100 kVA distribution transformer for power stabilization at Adarsh Nagar,POWER,3500000.0,2024-12-14,3386790.51,COMPLETED,Irrigation & Public Health Division,2024-25,2025-04-29,2025-04-16,31.2368,77.0521,
WRK002736,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of drinking water facility and sanitation block in school at Gandhi Chowk,EDUCATION,2800000.0,2024-07-05,2710377.98,COMPLETED,Public Works Department (PWD),2024-25,2025-02-07,2025-02-05,31.1697,77.1362,
WRK002737,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply of mobile health dispensary unit and diagnostic lab at Vikas Puri,HEALTH,2590000.0,2024-07-02,2481662.52,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-01-08,2024-12-25,31.1314,77.2996,
WRK002738,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Bituminous surface road connectivity linking village to Sector 4,ROADS,1530000.0,2024-10-14,1459439.19,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-02-11,2025-02-07,31.0035,77.2162,
WRK002739,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,"Construction of 50,000 litre overhead water storage tank at Sector 4",DRINKING_WATER,4550000.0,2024-12-25,4437498.68,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-05-27,2025-05-19,30.9708,77.0136,
WRK002740,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Underground storm water drainage and sewage disposal network at Subhash Ward,SANITATION,980000.0000000001,2024-10-14,951868.27,COMPLETED,Irrigation & Public Health Division,2024-25,2025-05-09,2025-04-29,31.1324,77.2436,
WRK002741,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of Gram Panchayat Bhavan cum civic service centre at Sector 4,COMMUNITY_ASSETS,3660000.0,2024-11-17,3578119.92,COMPLETED,Public Works Department (PWD),2024-25,2025-04-28,2025-04-26,31.234,77.0505,
WRK002742,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of integrated solar LED street lighting units across Ram Nagar,POWER,2800000.0,2024-12-03,2598894.97,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-04-10,2025-03-30,30.9259,76.9046,
WRK002743,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of additional classrooms in Government High School at Adarsh Nagar,EDUCATION,1000000.0,2024-08-18,4203192.69,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-02-28,2025-02-28,31.0101,77.1187,AMOUNT_CLUSTERING
WRK002744,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of Community Health Sub-Centre building at Vikas Puri,HEALTH,1530000.0,2024-12-28,1466293.69,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-04-07,2025-04-06,31.2521,76.955,
WRK002745,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of reinforced cement concrete culvert and approach road at Model Town,ROADS,2410000.0,2024-05-20,2238976.03,COMPLETED,Irrigation & Public Health Division,2024-25,2024-09-03,2024-08-26,30.9357,76.9295,
WRK002746,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,"Construction of 50,000 litre overhead water storage tank at Model Town",DRINKING_WATER,4990000.0,2024-07-08,4878110.01,COMPLETED,Public Works Department (PWD),2024-25,2024-11-27,2024-11-12,31.1859,76.9432,
WRK002747,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Underground storm water drainage and sewage disposal network at Station Road,SANITATION,700000.0,2024-08-21,687666.5,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-01-23,2025-01-08,31.0285,77.1044,
WRK002748,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of multipurpose community welfare hall and auditorium at Adarsh Nagar,COMMUNITY_ASSETS,3879999.9999999995,2024-09-05,3668271.09,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-04-09,2025-03-26,30.9579,76.9498,
WRK002749,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of integrated solar LED street lighting units across Ram Nagar,POWER,630000.0,2024-09-03,616912.91,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-04-26,2025-04-13,31.0666,77.2381,
WRK002750,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of drinking water facility and sanitation block in school at Station Road,EDUCATION,3180000.0,2024-08-26,3168914.8,COMPLETED,Irrigation & Public Health Division,2024-25,2025-04-19,2025-04-04,31.2012,77.1522,
WRK002751,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,"Construction of 50,000 litre overhead water storage tank at Vikas Puri",DRINKING_WATER,940000.0,2025-06-29,872664.89,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2025-10-17,2025-10-09,31.0771,77.0655,
WRK002752,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Underground storm water drainage and sewage disposal network at Model Town,SANITATION,4640000.0,2025-07-19,4468655.47,COMPLETED,Zilla Parishad Engineering Division,2025-26,2026-01-21,2026-01-13,31.2789,77.1184,
WRK002753,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of covered shed and crematorium facility with lighting at Model Town,COMMUNITY_ASSETS,3629999.9999999995,2025-11-04,3430306.53,COMPLETED,Irrigation & Public Health Division,2025-26,2026-06-22,2026-06-09,31.0761,77.2721,
WRK002754,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply and erection of 100 kVA distribution transformer for power stabilization at Adarsh Nagar,POWER,4910000.0,2025-08-27,4784116.65,COMPLETED,Public Works Department (PWD),2025-26,2025-12-07,2025-11-23,30.9443,77.1455,
WRK002755,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of drinking water facility and sanitation block in school at Kisan Basti,EDUCATION,1610000.0000000002,2025-10-17,1542313.13,COMPLETED,Rural Development Agency (DRDA),2025-26,2026-04-22,2026-04-20,31.2557,76.9178,
WRK002756,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply of mobile health dispensary unit and diagnostic lab at Sector 4,HEALTH,4250000.0,2025-08-10,4053224.6,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2026-03-25,2026-03-17,31.2011,77.1221,
WRK002757,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Bituminous surface road connectivity linking village to Station Road,ROADS,2820000.0,2025-06-06,2596132.23,COMPLETED,Zilla Parishad Engineering Division,2025-26,2025-11-09,2025-10-25,31.0311,77.1398,
WRK002758,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of community reverse osmosis water purification plant at Model Town,DRINKING_WATER,4129999.9999999995,2025-09-17,3896512.06,COMPLETED,Irrigation & Public Health Division,2025-26,2026-03-02,2026-02-27,31.1121,77.1321,
WRK002759,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Underground storm water drainage and sewage disposal network at Ram Nagar,SANITATION,3260000.0,2026-01-26,3067563.71,COMPLETED,Public Works Department (PWD),2025-26,2026-08-14,2026-07-30,31.099,76.92,
WRK002760,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of Gram Panchayat Bhavan cum civic service centre at Adarsh Nagar,COMMUNITY_ASSETS,4390000.0,2025-11-18,4239409.0,COMPLETED,Rural Development Agency (DRDA),2025-26,2026-06-21,2026-06-15,31.2025,77.036,
WRK002761,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply and erection of 100 kVA distribution transformer for power stabilization at Shivaji Nagar,POWER,4020000.0000000005,2025-07-23,3781401.28,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2025-10-28,2025-10-25,31.0701,76.997,
WRK002762,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Setting up of computer lab and digital library in Higher Secondary School at Station Road,EDUCATION,3970000.0000000005,2025-07-19,3758479.06,COMPLETED,Zilla Parishad Engineering Division,2025-26,2026-01-11,2026-01-07,31.1802,76.9217,
WRK002763,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Upgradation of Primary Health Centre with maternal care equipment at Sector 4,HEALTH,3629999.9999999995,2025-04-20,3425010.22,COMPLETED,Irrigation & Public Health Division,2025-26,2025-11-04,2025-11-03,30.9641,76.9747,
WRK002764,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Bituminous surface road connectivity linking village to Kisan Basti,ROADS,1900000.0,2025-12-14,1763755.76,COMPLETED,Public Works Department (PWD),2025-26,2026-04-17,2026-04-07,31.2055,77.1453,
WRK002765,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,"Construction of 50,000 litre overhead water storage tank at Gandhi Chowk",DRINKING_WATER,2180000.0,2025-06-02,2117114.48,COMPLETED,Rural Development Agency (DRDA),2025-26,2026-01-06,2025-12-23,31.2261,77.0005,
WRK002766,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of modern community sanitary complex with bio-toilets at Vikas Puri,SANITATION,990000.0,2025-04-23,989337.65,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2025-12-19,2025-12-08,31.1065,77.0584,
WRK002767,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of multipurpose community welfare hall and auditorium at Gandhi Chowk,COMMUNITY_ASSETS,3100000.0,2025-07-13,3069296.67,COMPLETED,Zilla Parishad Engineering Division,2025-26,2026-01-10,2026-06-23,31.0776,77.2142,DELAYED_PROJECT
WRK002768,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Installation of integrated solar LED street lighting units across Subhash Ward,POWER,1160000.0,2025-05-24,1088433.34,COMPLETED,Irrigation & Public Health Division,2025-26,2025-09-19,2025-09-19,31.2678,76.9214,
WRK002769,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Setting up of computer lab and digital library in Higher Secondary School at Shivaji Nagar,EDUCATION,2060000.0000000002,2025-11-22,1971206.46,COMPLETED,Public Works Department (PWD),2025-26,2026-07-20,2026-07-16,31.1918,77.2466,
WRK002770,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Supply of mobile health dispensary unit and diagnostic lab at Station Road,HEALTH,4930000.0,2025-10-21,4809596.04,COMPLETED,Rural Development Agency (DRDA),2025-26,2026-05-30,2026-05-22,30.9699,76.9512,
WRK002771,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of reinforced cement concrete culvert and approach road at Adarsh Nagar,ROADS,2130000.0,2025-08-23,2011657.73,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2026-01-28,2026-01-24,30.9189,77.1703,
WRK002772,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,"Construction of 50,000 litre overhead water storage tank at Kisan Basti",DRINKING_WATER,3829999.9999999995,2025-10-06,3582903.44,COMPLETED,Zilla Parishad Engineering Division,2025-26,2026-02-23,2026-02-22,31.2382,76.9307,
WRK002773,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Underground storm water drainage and sewage disposal network at Vikas Puri,SANITATION,3570000.0000000005,2025-12-23,3343313.55,COMPLETED,Irrigation & Public Health Division,2025-26,2026-04-13,2026-04-07,31.0803,77.2605,
WRK002774,Shimla,Himachal Pradesh,Shimla,Suresh Kumar Kashyap,Construction of covered shed and crematorium facility with lighting at Station Road,COMMUNITY_ASSETS,1260000.0,2025-12-22,1176307.37,COMPLETED,Public Works Department (PWD),2025-26,2026-05-10,2026-04-27,31.247,77.122,
